5429;7705
3294;3969
228;4806
3367;4411
13477;16716
1777;5466
3155;7338
137;5190
12718;16392
16852;19351
1478;1522
3465;5281
13316;13733
14708;14977
14766;17752
10914;15853
17349;19002
16195;17693
5620;12079
8094;12326
7023;8344
15267;18022
16560;17449
1503;5779
4244;10218
16354;17613
6432;7552
14153;18238
6914;8377
4633;6165
1470;4057
2949;6787
913;7689
338;5721
18120;18177
10950;11319
1954;3916
5424;6174
4119;6508
13508;14004
2126;3863
1831;5954
13721;16528
3197;5085
4892;7531
4881;5066
6528;9223
8897;9679
15294;17937
10441;12209
1072;8015
14636;17559
62;4210
665;3607
4569;6538
1273;1726
4470;5709
14934;19035
14008;16229
14026;15436
3224;7438
4359;11217
8453;9674
9986;11931
4655;6938
2959;10289
10109;10791
10266;11418
5948;8810
1013;6014
10005;10959
258;3020
13397;16144
917;12102
7692;9719
5934;9544
3738;8978
3901;11868
11645;12530
16425;18301
9730;12415
1815;6987
16737;17723
3274;3792
14107;17233
16233;18948
14572;19644
17367;18999
16136;18339
8048;10025
3433;7317
2495;4750
14569;16035
13954;17515
987;4570
16372;16768
2030;4507
13203;15993
6390;10470
560;1680
1853;2632
3601;10855
3754;8743
13851;15314
6665;10396
3157;7939
848;10976
16511;17560
15268;17144
5017;6082
348;12339
5236;10544
13524;17101
476;1003
13393;13770
3917;7461
1040;4258
33;3666
13846;16363
12972;17451
14444;16362
13313;17373
12820;14801
1559;2916
13494;13812
2133;6394
3367;3450
2789;6406
239;3457
993;1125
13367;14453
566;746
1431;1554
12675;15288
2362;12474
18845;19188
3130;7362
17293;18181
357;4591
1102;2319
1255;1919
12976;19663
17559;19649
13076;17138
3805;5541
5991;6692
1509;3332
2620;7166
7533;9361
17579;18536
1162;9296
7575;9014
2287;3488
1348;2586
13175;15502
13522;16984
1315;7815
10591;12094
7860;8919
16644;19589
3734;5466
17420;17958
16563;17260
18564;19565
2258;5841
14429;18533
13048;14185
3920;9080
160;3156
3667;6235
2445;5584
13760;16070
15199;18070
3888;5760
13218;15173
9785;10755
17899;18338
2651;3488
4494;7024
16134;18372
16362;17171
2618;3350
617;9334
12855;13705
14280;17271
713;6223
10216;11617
6986;8493
3682;8970
2807;5140
23;6179
774;5709
14093;17651
16494;16660
386;12005
18782;19288
13443;18158
6808;9140
13315;15439
6117;9727
6109;7602
914;5996
4787;6407
1576;6069
13469;16149
7995;8705
2069;7698
466;7029
5795;6223
3861;6484
9188;9193
704;10639
11509;11707
2329;4078
476;3355
9610;12383
16807;19573
13183;18729
3835;11602
12960;13325
2677;4744
6122;10229
8352;9192
656;4760
1049;7556
16498;19237
18991;19705
13232;19330
1855;2330
7784;8649
7927;9411
4400;5819
6761;11966
9231;9639
2343;12457
10856;11759
528;7793
9756;10450
15204;17993
4228;10790
2826;6993
3769;6591
1664;7213
1546;7622
17997;18597
1606;11541
13043;13048
2885;5817
6535;11666
2185;8453
7138;8463
1135;4014
9454;11810
471;7929
541;3848
13514;17073
2961;5539
18226;18515
4650;9833
18534;18986
11131;12213
6251;8392
553;5579
1007;6290
8895;10933
3103;3839
1566;3853
9685;10965
16188;19708
5095;5472
16092;18091
9526;11789
416;9364
15064;15140
17166;19152
1212;3585
2369;8028
16466;18216
12920;18728
11743;12328
2780;6379
2721;6672
2283;3542
14722;19535
15082;15541
1098;4859
16972;18547
15672;19148
2989;7426
3396;6303
1682;9332
6648;9780
19309;19372
1510;3943
17985;19166
10449;10784
1634;6430
532;1918
6568;7347
1179;4606
1957;11931
486;8684
4796;7698
13971;18578
7588;8884
750;12607
2294;6861
10185;11484
1439;4492
5277;8862
1129;2576
1890;12184
1824;7683
15243;19436
598;2257
14261;18362
1311;6514
67;11327
9501;12396
15086;18223
1112;11703
4058;4336
2656;5213
14947;16091
2179;12494
11309;11531
3201;10616
2125;7127
1308;5726
873;2644
2831;12387
2277;17522
10263;11799
5304;9924
5621;7135
9632;11806
7625;8216
15936;17788
9626;11852
257;3362
13994;18376
3491;8716
4391;7395
13134;16403
6230;6380
1304;8741
15603;19214
16233;18665
15313;16248
232;6354
9916;10624
7522;8015
5927;12413
13001;14086
14306;19600
733;9404
8912;11594
2389;5993
10066;11823
13905;15677
4302;9830
1970;5799
3097;9805
3131;4548
4111;10386
16664;17142
12970;14461
2595;4453
4289;6081
16574;17549
6168;9268
13124;14983
1591;5649
3516;6717
13410;16162
7323;8595
1419;3279
6017;6268
1773;12606
14011;19071
3557;11869
17995;18385
2584;8241
15473;16830
14901;18365
15878;17333
8192;11217
16536;16590
1985;2888
14075;14225
14904;18900
2432;9763
14626;18704
16700;19096
7035;7104
2271;5106
1960;2753
6346;6771
3661;5093
1474;4161
16957;19660
1139;3671
12868;14228
14033;14084
796;11224
7952;10897
14080;15414
16258;16509
13731;15345
1648;6788
16848;17837
211;9755
2593;6596
4664;6969
14042;15754
15270;18394
13042;14443
213;2259
966;9094
15636;16671
9963;17667
3047;8825
718;4815
8904;9659
1270;9279
2253;2923
14245;15438
2949;11327
13851;14901
2431;2884
4232;8394
5611;8256
12741;13977
15231;19597
1768;7600
7493;9026
2232;8034
623;8332
1179;9370
1936;2576
12947;17405
13957;16902
6062;9298
15711;18893
3451;8670
16105;18034
8092;8775
2627;7349
5209;11016
2292;5403
1182;6982
4761;8253
775;2796
10217;11381
16844;17171
3428;4240
10708;11955
466;7636
4186;9007
5417;8923
5169;6828
11079;11457
18103;19190
13002;14277
11462;17059
1555;7225
1342;2239
14345;14700
4705;5695
6513;7593
1942;2097
16125;17407
17328;19389
10799;11238
9561;10971
4007;5584
14175;17271
1307;9029
5311;9830
2121;6977
9692;12178
7961;11187
397;4250
3393;4868
3438;9830
15604;15613
14787;16092
6963;8941
776;11067
16806;16954
16299;17132
6829;8364
3890;6691
16377;18713
17124;18320
12839;15908
3840;6667
882;4777
1477;5713
3349;3366
15544;15947
3014;5583
18698;18953
13238;13950
11569;12261
14349;18732
5976;8763
13524;15072
14787;16488
13881;18798
6277;7136
17201;18355
13289;17147
10745;16184
17468;19158
4366;4416
17708;18417
12783;16114
1587;11840
10223;12563
4625;9339
3735;6712
10904;11455
2747;7736
16060;18346
13785;13818
9163;9199
2058;2166
629;3693
15859;18248
1857;11829
15290;16981
14536;18672
16467;19293
345;7942
13489;14484
9808;10874
10136;11287
10351;11625
13940;15858
3529;3596
3439;5137
9501;10513
16562;19403
1782;3117
2214;4203
4794;8416
7859;8442
2650;3202
13164;17515
4804;10783
16688;16935
9949;11334
4923;6412
16831;19157
18247;18698
1054;3392
2235;9240
8289;8432
1997;3344
9585;10722
3421;6231
4810;5403
15374;15604
15376;15603
17634;19323
2779;9376
156;1042
12041;12219
4132;10886
427;3976
479;2608
8341;11325
11472;12380
9622;11844
1180;7904
5241;8949
10206;11811
3739;3951
447;10650
15911;19756
8546;10925
970;7128
6480;9144
921;5065
15361;15811
1180;11697
1202;8233
6072;8903
1561;5432
2497;6724
18943;19620
13796;17306
1206;4966
14546;15423
90;5510
6617;9270
13477;15331
14678;15149
4535;6763
14113;14512
14836;16148
129;12004
16328;18881
13947;16580
14797;19136
12698;15024
13207;15302
3135;8385
10064;14354
1381;8771
2076;8210
5653;12578
3907;7146
4312;5808
17102;17869
1977;5031
689;17239
14444;16284
17376;17430
757;1078
9993;12643
7832;9016
4885;4912
1639;2397
11326;11431
15089;16335
2688;9784
12974;18212
5583;5814
9491;12239
747;8257
3553;3670
543;3065
9023;12116
3777;6173
8411;10057
14914;16239
6794;7593
16696;19369
14757;16585
14632;18178
15583;15849
9471;11076
8742;9216
13616;15767
7607;10175
2946;5888
14322;17862
984;2722
12873;16255
14188;16803
13942;19710
1603;8312
2318;7626
21;9050
13731;18198
13318;16902
350;7458
13581;16187
1471;8724
3627;5825
9318;12023
1302;2940
3146;8352
6754;8101
13639;16194
12746;19519
9440;11282
11581;11904
4042;6354
1503;8056
16326;19333
8501;8720
13887;14494
15729;18545
423;7625
17243;19354
6170;8398
13195;15013
17787;19161
17035;19338
4025;8313
15532;18589
4947;5164
7241;7347
3912;3961
14684;16158
14164;17827
15562;16473
1909;8931
3756;4754
9446;9517
9512;11281
15336;18138
16198;19182
3237;8798
6120;7192
2032;4293
10158;11390
7476;11956
9734;11157
5313;8882
15818;16152
15211;16314
2994;3699
2448;8052
1089;3293
908;7036
9254;12014
18254;19211
4199;6628
5668;7004
2057;5921
14047;14875
1571;10327
5208;5776
7555;8724
9850;10889
11808;12492
16510;17445
6698;12314
2405;4534
3934;5225
6694;8645
16591;17196
